Ziffer,Text
05.2570," Nervendekompression/Neurolyse, N. cutaneus femoralis lateralis, als alleinige Leistung "
05.2580," Nervendekompression/Neurolyse, N. peronaeus, im Kniebereich, als alleinige Leistung "
05.2590," Nervendekompression/Neurolyse, N. peronaeus, im Beinbereich, als alleinige Leistung "
05.2600," Dekompression/Neurolyse, Plexus lumbo-sacralis, als alleinige Leistung "
05.2610," Dekompression/Neurolyse, N. ischiadicus, als alleinige Leistung "
05.2710," Naht eines Nervenastes ausserhalb Handbereich/Gesichtsschädel, erster Nervenast, als alleinige Leistung "
05.2720," + Naht eines Nervenastes ausserhalb Handbereich/Gesichtsschädel, jeder weitere Nervenast "
05.2730," Naht eines Nervenastes im Handbereich/Gesichtsschädel, als alleinige Leistung "
05.2740," Naht eines Nervenstammes am distalen Unterarm, Unterschenkel, als alleinige Leistung "
05.2750," Naht eines Nervenstammes am proximalen Unterarm/Ellbogen, proximalen Unterschenkel/Knie, Oberarm und Oberschenkel, als alleinige Leistung "
05.2760," Naht eines Nervenstammes im Schulterbereich, als alleinige Leistung "
05.2770, + Zuschlag für doppelten Zugang bei Naht eines Nervenstammes im Schulterbereich 
05.2780," Nervennaht im Plexusbereich, erste(r) Wurzel oder Trunkus "
05.2790," + Zuschlag Nervennaht im Plexusbereich, jede(r) weitere Wurzel oder Trunkus "
05.2800, + Zuschlag für doppelten Zugang bei Nervennaht im Plexusbereich 
05.2810," + Zuschlag für Neurotisation mittels N. accessorius, N. hypoglossus, motorische Nn. cervicales "
05.2820, + Zuschlag für Neurotisation mittels N. intercostalis I 
05.2830, + Zuschlag für Neurotisation mittels weiterer Nn. intercostales 
05.2840," Naht des N. vagus, N. accessorius oder N. hypoglossus "
05.2910," Gelenkdenervation am Handgelenk, partiell (zwei Zugänge), als alleinige Leistung "
05.2920," Gelenkdenervation am Handgelenk, komplett (drei Zugänge), als alleinige Leistung "
05.2930," Exzision eines Neuroms, als alleinige Leistung "
05.2940," Exzision eines endoneuralen Tumors, als alleinige Leistung "
06.0010," Geschlossene Reposition von Luxationen/Luxationsfrakturen, occipitocervical "
06.0020," Geschlossene Reposition von Luxationen/Luxationsfrakturen, cervical "
06.0030," Geschlossene Reposition von Luxationen/Luxationsfrakturen, thorakolumbal/lumbal "
06.0040," Anlegen einer äusseren Fixation (exkl. Fixateur externe), Extensionsbügel/Halo "
06.0050," Anlegen einer äusseren Fixation (exkl. Fixateur externe), Halo (thoracic system) "
06.0060," Anlegen einer äusseren Fixation (exkl. Fixateur externe), Halo (pelvic system) "
06.0070, Stellungskorrektur einer liegenden äusseren Fixation (exkl. Fixateur externe) 
06.0080," Perkutanes Anlegen eines Fixateur externe, thorakal, erste 2 instrumentierte Wirbel "
06.0090," + Perkutanes Anlegen eines Fixateur externe, thorakal, jeder weitere instrumentierte Wirbel "
06.0100," Perkutanes Anlegen eines Fixateur externe, lumbal/lumbosakral, erste 2 instrumentierte Wirbel "
06.0110," + Perkutanes Anlegen eines Fixateur externe, lumbal/lumbosakral, jeder weitere instrumentierte Wirbel "
06.0120," Perkutanes Anlegen eines Fixateur externe, iliosakral, einseitig "
06.0130," Perkutanes Anlegen eines Fixateur externe, iliosakral, beidseitig "
06.0210," Perkutane Wirbelpunktion/Biopsie/Drainage bei Spondylitis, als alleinige Leistung "
06.0220," Perkutane transpedikuläre Vertebroplastik, jede Methode, als alleinige Leistung "
06.0230," Perkutane Ausräumung der Bandscheibe, jede Methode "
06.0310," Offene Knochenbiopsie im Wirbelsäulenbereich, dorsaler/dorsolateraler Zugang, dorsale Elemente "
06.0320," Offene Knochenbiopsie im Wirbelsäulenbereich, dorsaler/dorsolateraler Zugang, ventrale Elemente, cervical/thorakal "
06.0330," Offene Knochenbiopsie im Wirbelsäulenbereich, dorsaler/dorsolateraler Zugang, ventrale Elemente, lumbal/lumbosakral "
06.0410," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, cervical, einseitig, neurochirurgisches Verfahren "
06.0420," + Zuschlag für jedes weitere Segment bei Fenestration, Hemilaminektomie, Laminotomie cervical/thorakal/lumbal/sakral, einseitig "
06.0430," + %-Zuschlag für Zweitoperation nach Fenestration, Hemilaminektomie, Laminotomie "
06.0440," + %-Zuschlag für Drittoperation oder weiter operative Versorgung nach Fenestration, Hemilaminektomie, Laminotomie "
06.0450," + Dekompression Nervenwurzel durch Facettotomie u/o Foraminotomie, bei Fenestration, Hemilaminektomie, Laminotomie, pro Segment "
06.0460," + Dekompression Nervenwurzel durch Diskektomie, inkl. Entfernung freier Sequester, bei Fenestration, Hemilaminektomie, Laminotomie, pro Segment "
06.0470," + Extradurale Tumorentfernung/Hämatomentfernung, Empyemdrainage, Abszessentfernung "
06.0480," + Rhizotomie, inkl. Neurostimulation, bei Fenestration, Hemilaminektomie, Laminotomie "
06.0490," + Implantation einer Elektrode bei Fenestration, Hemilaminektomie, Laminotomie "
06.0500," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, cervical, einseitig, orthopädisches Verfahren "
06.0510," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, cervical, beidseitig, neurochirurgisches Verfahren "
06.0520," + Zuschlag für jedes weitere Segment bei Fenestration, Hemilaminektomie, Laminotomie, cervical/thorakal/lumbal/sakral, beidseitig "
06.0530," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, cervical, beidseitig, orthopädisches Verfahren "
06.0540," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, thorakal, einseitig, neurochirurgisches Verfahren "
06.0550," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, thorakal, einseitig, orthopädisches Verfahren "
06.0560," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, thorakal, beidseitig, neurochirurgisches Verfahren "
06.0570," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, thorakal, beidseitig, orthopädisches Verfahren "
06.0580," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, lumbal, einseitig, neurochirurgisches Verfahren "
06.0590," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, lumbal, einseitig, orthopädisches Verfahren "
06.0600," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, lumbal, beidseitig, neurochirurgisches Verfahren "
06.0610," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, lumbal, beidseitig, orthopädisches Verfahren "
06.0620," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, sakral, einseitig, neurochirurgisches Verfahren "
06.0630," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, sakral, einseitig, orthopädisches Verfahren "
06.0640," Fenestration, Hemilaminektomie, Laminotomie, ein Segment, sakral, beidseitig, neurochirurgisches Verfahren "
06.0650," (+) Fenestration, Hemilaminektomie, Laminotomie, ein Segment, sakral, beidseitig, orthopädisches Verfahren "
06.0710," Laminektomie ein Segment, cervical (occipital bis C3), neurochirurgisches Verfahren "
06.0720, + Zuschlag für jedes weitere Segment bei Laminektomie cervical/thorakal/lumbal/sakral 
06.0730, + %-Zuschlag für Drittoperation oder weiter operative Versorgung nach Laminektomie cervical/thorakal/lumbal/sakral 
06.0740, + %-Zuschlag für Zweitoperation nach Laminektomie cervical/thorakal/lumbal/sakral 
06.0750," + Dekompression Nervenwurzel/Duralsack bei Laminektomie cervical/thorakal/lumbal/sakral, durch Facettotomie/Foraminotomie, beidseitig, pro Segment "
06.0760," + Dekompression Nervenwurzel/Duralsack bei Laminektomie cervical/thorakal/lumbal/sakral, durch Diskektomie, inkl. Entfernung freier Sequester, pro Segment "
06.0770," + Hämatomentfernung, subdural, intramedullär bei Laminektomie "
06.0780," + Empyem/Abszess bei Laminektomie, intradural "
06.0790, + Rhizotomie bei Laminektomie cervical/thorakal/lumbal/sakral 
06.0800, + Chordotomie bei Laminektomie cervical/thorakal/lumbal/sakral 
06.0810," + Intradurale operative Versorgung bei Laminektomie, Gefässmissbildung, bis 5 Segmente "
06.0820," + Intradurale operative Versorgung bei Laminektomie, Gefässmissbildung, mehr als 5 Segmente "
06.0830," + Intradurale operative Versorgung bei Laminektomie, Syringomyelie, Fenestration und Drainage, ein Segment "
06.0840," + Intradurale operative Versorgung bei Laminektomie, Syringomyelie, Fenestration und Drainage, mehr als ein Segment "
06.0850, + Extradurale Tumorexstirpation bei Laminektomie cervical/thorakal/lumbal/sakral 
06.0860," + Intradurale operative Versorgung bei Laminektomie, intraduraler/extramedullärer Tumor, ventral/ventrolateral, ein Segment "
06.0870," + Intradurale operative Versorgung bei Laminektomie, intraduraler/extramedullärer Tumor, ventral/ventrolateral, mehr als ein Segment "
06.0880," + Intradurale operative Versorgung bei Laminektomie, intraduraler/extramedullärer Tumor, dorso/dorsolateral "
06.0890," + Intradurale operative Versorgung bei Laminektomie, intraduraler/intramedullärer Tumor, totale Exstirpation, bis 5 Segmente "
06.0900," + Intradurale operative Versorgung bei Laminektomie, intraduraler/intramedullärer Tumor, totale Exstirpation, mehr als 5 Segmente "
06.0910," + Intradurale operative Versorgung bei Laminektomie, intraduraler/intramedullärer Tumor, partielle Exstirpation inkl. Zysteneröffnung "
06.0920," (+) Laminektomie ein Segment, cervical (occipital bis C3), orthopädisches Verfahren "
06.0930," + Empyem/Abszess bei Laminektomie, extradural "
06.0940," + Hämatomentfernung, extradural bei Laminektomie "
06.0950," Laminektomie ein Segment, cervical (C3 bis C7), neurochirurgisches Verfahren "
06.0960," (+) Laminektomie ein Segment, cervical (C3 bis C7), orthopädisches Verfahren "
06.0970," Laminektomie ein Segment, thorakal, neurochirurgisches Verfahren "
06.0980," (+) Laminektomie ein Segment, thorakal, orthopädisches Verfahren "
06.0990," Laminektomie ein Segment, lumbal, neurochirurgisches Verfahren "
06.1000," (+) Laminektomie ein Segment, lumbal, orthopädisches Verfahren "
06.1010," Laminektomie ein Segment, sakral, neurochirurgisches Verfahren "
06.1020," (+) Laminektomie ein Segment, sakral, orthopädisches Verfahren "
06.1110," Korrektur-Osteotomie mittels partieller Resektion von Wirbel/Bandscheibe(n) durch dorsalen/dorsolateralen Zugang, erster Wirbelkörper/Bandscheibe, als alleinige Leistung "
06.1120, + Zuschlag für jeden weiteren Wirbel/Bandscheibe bei partieller Resektion Wirbel/Bandscheibe(n) 
06.1130," + Stabilisierung mit Implantat von dorsal bei Resektion Wirbel/Bandscheibe(n), bis 2 Segmente "
06.1140," + Stabilisierung mit Implantat von dorsal bei Resektion Wirbel/Bandscheibe(n), mehr als 2 Segmente "
06.1150," + Einbringen eines Bandscheibenersatzes u/o Wirbelkörperersatzes von dorsal bei Resektion Wirbel/Bandscheibe(n), pro Ersatz "
06.1160, + Dorsale/dorsolaterale Spondylodese durch Spaneinlage bei Resektion Wirbel/Bandscheibe(n) 
06.1170," Korrektur-Osteotomie mittels kompletter Resektion von Wirbel/Bandscheibe(n) durch dorsalen/dorsolateralen Zugang, erster Wirbelkörper/Bandscheibe, als alleinige Leistung "
06.1180, + Zuschlag für jeden weiteren Wirbel/Bandscheibe bei kompletter Resektion Wirbel/Bandscheibe(n) 
06.1210," Bandstabilisierung der Wirbelsäule mittels alloplastischem Material, pro Segment, orthopädisches Verfahren "
06.1220," (+) Bandstabilisierung der Wirbelsäule mittels alloplastischem Material, pro Segment, neurochirurgisches Verfahren "
06.1230," Laminoplastik der Wirbelsäule bis 3 Segmente, orthopädisches Verfahren "
06.1240," Laminoplastik der Wirbelsäule mehr als 3 Segmente, orthopädisches Verfahren "
06.1250," (+) Laminoplastik der Wirbelsäule bis 3 Segmente, neurochirurgisches Verfahren "
06.1260," (+) Laminoplastik der Wirbelsäule mehr als 3 Segmente, neurochirurgisches Verfahren "
06.1310," Dorsale Spondylodese, occipitocervical und obere {HWS} (occipital-C2, monosegmental oder bisegmental), orthopädisches Verfahren "
06.1320, + Bei Ausdehnung zu mittlerer/unterer {HWS} bei dorsaler Spondylodese (C2 bis TH1) 
06.1330, + Rippenbuckelresektion bei operativer Versorgung von Skoliose bei dorsaler Spondylodese 
06.1340," + Instrumentierung der Spondylodese mit dorsalem Implantat, bis 2 Segmente, mit Stabsystem oder Plattensystem, Fixateur "
06.1350," + Instrumentierung der Spondylodese mit dorsalem Implantat, bis 2 Segmente, mit Schraube "
06.1360," + Instrumentierung der Spondylodese mit dorsalem Implantat, bis 2 Segmente, mit Cerclage "
06.1370," + Instrumentierung der Spondylodese mit dorsalem Implantat, 3 bis 8 Segmente, jede Methode "
06.1380," + Instrumentierung der Spondylodese mit dorsalem Implantat, mehr als 8 Segmente, jede Methode "
06.1390," (+) Dorsale Spondylodese, occipitocervical und obere {HWS} (occipital-C2, monosegmental oder bisegmental), neurochirurgisches Verfahren "
06.1400," Dorsale Spondylodese, mittlere und untere {HWS} (C2 bis TH1), bis 2 Segmente, orthopädisches Verfahren "
06.1410," (+) Dorsale Spondylodese, mittlere und untere {HWS} (C2 bis TH1), bis 2 Segmente, neurochirurgisches Verfahren "
06.1420," Dorsale Spondylodese, mittlere und untere {HWS} (C2 bis TH1), mehr als 2 Segmente, orthopädisches Verfahren "
06.1430," (+) Dorsale Spondylodese, mittlere und untere {HWS} (C2 bis TH1), mehr als 2 Segmente, neurochirurgisches Verfahren "
06.1440," Dorsale Spondylodese, thorakal, thorakolumbal, lumbal, bis 2 Segmente, orthopädisches Verfahren "
06.1450," (+) Dorsale Spondylodese, thorakal, thorakolumbal, lumbal, bis 2 Segmente, neurochirurgisches Verfahren "
06.1460," Dorsale Spondylodese, thorakal, thorakolumbal, lumbal, 3 bis 5 Segmente, orthopädisches Verfahren "
06.1470," (+) Dorsale Spondylodese, thorakal, thorakolumbal, lumbal, 3 bis 5 Segmente, neurochirurgisches Verfahren "
06.1480," Dorsale Spondylodese, thorakal, thorakolumbal, lumbal, mehr als 5 Segmente, orthopädisches Verfahren "
06.1490," (+) Dorsale Spondylodese, thorakal, thorakolumbal, lumbal, mehr als 5 Segmente, neurochirurgisches Verfahren "
06.1500," Dorsale Spondylodese, lumbosakral, 1 Segment, orthopädisches Verfahren "
06.1510," (+) Dorsale Spondylodese, lumbosakral, 1 Segment, neurochirurgisches Verfahren "
06.1520," Dorsale Spondylodese, lumbosakral, 2 bis 3 Segmente, orthopädisches Verfahren "
06.1530," (+) Dorsale Spondylodese, lumbosakral, 2 bis 3 Segmente, neurochirurgisches Verfahren "
06.1540," Dorsale Spondylodese, lumbosakral, mehr als 3 Segmente, orthopädisches Verfahren "
06.1550," (+) Dorsale Spondylodese, lumbosakral, mehr als 3 Segmente, neurochirurgisches Verfahren "
06.1610," Ventraler Zugang für operative Versorgung an der Wirbelsäule, cervical, bis 2 Segmente "
06.1620," + Inzision/Débridement/Drainage eines intravertebralen/paravertebralen Abszesses im Wirbelsäulenbereich bei operativen Versorgungen an der Wirbelsäule, ventraler Zugang "
06.1630," + Wirbelkörperentfernung, inkl. Osteophyten/Bandscheiben, bei operativen Versorgungen an der Wirbelsäule, erster Wirbel "
06.1640," + Wirbelkörperentfernung, inkl. Osteophyten Bandscheiben, bei operativen Versorgungen an der Wirbelsäule, jeder weitere Wirbel "
06.1650," + Ausräumung Bandscheibe u/o anterior release, bei operativen Versorgung an der Wirbelsäule mit vorderem Zugang, pro Bandscheibe "
06.1660," + Zusätzliche transdiskale Entfernung von intraluminalen, dorsalen Spondylophyten, bei operativen Versorgungen an der Wirbelsäule, pro Segment "
06.1670, + Wirbelkörperersatz (knöcherne Defektrekonstruktion) bei operativen Versorgungen an der Wirbelsäule 
06.1680, + Densverschraubung bei operativen Versorgungen an der Wirbelsäule 
06.1690, + Spezielle Vorbereitung (Lagerung/Extension) bei Densverschraubung im Rahmen einer operativen Versorgung an der Wirbelsäule 
06.1700," + Interposition/interkorporelle Spaneinlage, bei operativen Versorgungen an der Wirbelsäule, pro Segment, pro Einlage "
06.1710," + Instrumentierung, bis 2 Segmente "
06.1720," + Instrumentierung, mehr als 2 Segmente "
06.1730," + Instrumentierung mit Implantat, ohne Stellungskorrektur bei operativer Versorgung an der Wirbelsäule mit ventralem Zugang, cervical bis 2 Segmente "
06.1740," + Instrumentierung mit Implantat, ohne Stellungskorrektur bei operativer Versorgung an der Wirbelsäule mit ventralem Zugang, cervical mehr als 2 Segmente "
06.1750," + Instrumentierung mit Implantat, mit zusätzlicher Stellungskorrektur durch Implantat, bei operativer Versorgung an der Wirbelsäule mit ventralem Zugang, jede Methode "
06.1760, + Implantatentfernung bei operativen Versorgungen an der Wirbelsäule mit ventralem Zugang 
06.1770," Ventraler Zugang für operative Versorgungen an der Wirbelsäule, cervical, mehr als 2 Segmente "
